movie_id,rating_count,rating_sum,avg_rating,updated_at
104356,14,48.500,3.464,2026-06-28 08:29:57.163683
104361,38,123.000,3.237,2026-06-28 08:29:57.163683
104374,728,2851.000,3.916,2026-06-28 08:29:57.163683
104379,9,29.000,3.222,2026-06-28 08:29:57.163683
104384,9,31.500,3.500,2026-06-28 08:29:57.163683
104386,7,25.000,3.571,2026-06-28 08:29:57.163683
104406,20,71.500,3.575,2026-06-28 08:29:57.163683
104419,48,164.500,3.427,2026-06-28 08:29:57.163683
104421,7,25.000,3.571,2026-06-28 08:29:57.163683
104423,8,31.000,3.875,2026-06-28 08:29:57.163683
104431,8,21.500,2.688,2026-06-28 08:29:57.163683
104441,80,257.000,3.213,2026-06-28 08:29:57.163683
104457,97,295.000,3.041,2026-06-28 08:29:57.163683
104513,5,12.000,2.400,2026-06-28 08:29:57.163683
104518,8,23.000,2.875,2026-06-28 08:29:57.163683
104520,20,72.500,3.625,2026-06-28 08:29:57.163683
104552,7,18.000,2.571,2026-06-28 08:29:57.163683
104561,5,15.500,3.100,2026-06-28 08:29:57.163683
104576,8,23.000,2.875,2026-06-28 08:29:57.163683
104583,14,44.500,3.179,2026-06-28 08:29:57.163683
104601,5,12.500,2.500,2026-06-28 08:29:57.163683
104631,35,108.000,3.086,2026-06-28 08:29:57.163683
104636,15,63.500,4.233,2026-06-28 08:29:57.163683
104638,5,9.500,1.900,2026-06-28 08:29:57.163683
104669,7,23.000,3.286,2026-06-28 08:29:57.163683
104671,5,9.000,1.800,2026-06-28 08:29:57.163683
104685,9,26.000,2.889,2026-06-28 08:29:57.163683
104712,31,114.000,3.677,2026-06-28 08:29:57.163683
104726,5,17.500,3.500,2026-06-28 08:29:57.163683
104728,9,17.000,1.889,2026-06-28 08:29:57.163683
104736,36,111.500,3.097,2026-06-28 08:29:57.163683
104757,10,35.000,3.500,2026-06-28 08:29:57.163683
104760,20,38.500,1.925,2026-06-28 08:29:57.163683
104762,9,24.500,2.722,2026-06-28 08:29:57.163683
104780,6,21.500,3.583,2026-06-28 08:29:57.163683
104803,8,29.500,3.688,2026-06-28 08:29:57.163683
104807,9,33.000,3.667,2026-06-28 08:29:57.163683
104829,6,24.500,4.083,2026-06-28 08:29:57.163683
104841,2475,9283.500,3.751,2026-06-28 08:29:57.163683
104843,7,20.500,2.929,2026-06-28 08:29:57.163683
104861,9,27.000,3.000,2026-06-28 08:29:57.163683
104863,70,240.000,3.429,2026-06-28 08:29:57.163683
104875,18,63.500,3.528,2026-06-28 08:29:57.163683
104879,895,3509.500,3.921,2026-06-28 08:29:57.163683
104881,113,362.000,3.204,2026-06-28 08:29:57.163683
104883,18,55.500,3.083,2026-06-28 08:29:57.163683
104903,8,30.000,3.750,2026-06-28 08:29:57.163683
104906,49,157.000,3.204,2026-06-28 08:29:57.163683
104908,125,410.500,3.284,2026-06-28 08:29:57.163683
104913,810,3173.000,3.917,2026-06-28 08:29:57.163683
104923,8,29.500,3.688,2026-06-28 08:29:57.163683
104925,124,370.000,2.984,2026-06-28 08:29:57.163683
104944,237,930.000,3.924,2026-06-28 08:29:57.163683
104947,8,25.000,3.125,2026-06-28 08:29:57.163683
104975,9,30.500,3.389,2026-06-28 08:29:57.163683
104984,6,18.000,3.000,2026-06-28 08:29:57.163683
104998,11,40.500,3.682,2026-06-28 08:29:57.163683
105001,6,22.000,3.667,2026-06-28 08:29:57.163683
105028,12,41.000,3.417,2026-06-28 08:29:57.163683
105034,6,23.000,3.833,2026-06-28 08:29:57.163683
105037,79,240.500,3.044,2026-06-28 08:29:57.163683
105040,5,12.500,2.500,2026-06-28 08:29:57.163683
105053,17,56.500,3.324,2026-06-28 08:29:57.163683
105075,11,37.500,3.409,2026-06-28 08:29:57.163683
105086,5,11.500,2.300,2026-06-28 08:29:57.163683
105089,6,21.500,3.583,2026-06-28 08:29:57.163683
105091,8,24.000,3.000,2026-06-28 08:29:57.163683
105121,7,17.000,2.429,2026-06-28 08:29:57.163683
105126,18,58.500,3.250,2026-06-28 08:29:57.163683
105128,5,18.500,3.700,2026-06-28 08:29:57.163683
105130,10,37.000,3.700,2026-06-28 08:29:57.163683
105133,9,25.000,2.778,2026-06-28 08:29:57.163683
105157,6,20.000,3.333,2026-06-28 08:29:57.163683
105159,16,58.000,3.625,2026-06-28 08:29:57.163683
105193,6,21.000,3.500,2026-06-28 08:29:57.163683
105195,9,31.000,3.444,2026-06-28 08:29:57.163683
105197,370,1371.000,3.705,2026-06-28 08:29:57.163683
105206,5,17.500,3.500,2026-06-28 08:29:57.163683
105211,201,689.500,3.430,2026-06-28 08:29:57.163683
105213,406,1341.500,3.304,2026-06-28 08:29:57.163683
105217,9,26.000,2.889,2026-06-28 08:29:57.163683
105227,5,18.500,3.700,2026-06-28 08:29:57.163683
105246,33,120.000,3.636,2026-06-28 08:29:57.163683
105248,21,69.500,3.310,2026-06-28 08:29:57.163683
105250,43,169.000,3.930,2026-06-28 08:29:57.163683
105254,28,94.000,3.357,2026-06-28 08:29:57.163683
105266,5,13.000,2.600,2026-06-28 08:29:57.163683
105269,5,17.000,3.400,2026-06-28 08:29:57.163683
105325,13,33.000,2.538,2026-06-28 08:29:57.163683
105340,6,23.000,3.833,2026-06-28 08:29:57.163683
105345,7,15.500,2.214,2026-06-28 08:29:57.163683
105351,71,203.000,2.859,2026-06-28 08:29:57.163683
105355,356,1366.000,3.837,2026-06-28 08:29:57.163683
105364,7,27.500,3.929,2026-06-28 08:29:57.163683
105375,9,29.500,3.278,2026-06-28 08:29:57.163683
105386,23,64.500,2.804,2026-06-28 08:29:57.163683
105404,6,18.500,3.083,2026-06-28 08:29:57.163683
105420,31,109.500,3.532,2026-06-28 08:29:57.163683
105429,33,124.000,3.758,2026-06-28 08:29:57.163683
105468,117,375.500,3.209,2026-06-28 08:29:57.163683
105477,6,15.500,2.583,2026-06-28 08:29:57.163683
105504,1119,4297.500,3.840,2026-06-28 08:29:57.163683
105509,11,38.500,3.500,2026-06-28 08:29:57.163683
105519,22,67.000,3.045,2026-06-28 08:29:57.163683
105531,25,81.500,3.260,2026-06-28 08:29:57.163683
105554,5,14.500,2.900,2026-06-28 08:29:57.163683
105579,5,5.000,1.000,2026-06-28 08:29:57.163683
105585,99,294.000,2.970,2026-06-28 08:29:57.163683
105593,134,457.000,3.410,2026-06-28 08:29:57.163683
105597,7,24.000,3.429,2026-06-28 08:29:57.163683
105608,5,14.500,2.900,2026-06-28 08:29:57.163683
105620,14,42.000,3.000,2026-06-28 08:29:57.163683
105622,5,13.000,2.600,2026-06-28 08:29:57.163683
105653,255,805.000,3.157,2026-06-28 08:29:57.163683
105703,18,65.000,3.611,2026-06-28 08:29:57.163683
105715,5,15.500,3.100,2026-06-28 08:29:57.163683
105731,137,373.000,2.723,2026-06-28 08:29:57.163683
105742,47,148.500,3.160,2026-06-28 08:29:57.163683
105746,11,29.500,2.682,2026-06-28 08:29:57.163683
105753,5,15.500,3.100,2026-06-28 08:29:57.163683
105755,115,288.500,2.509,2026-06-28 08:29:57.163683
105759,7,13.500,1.929,2026-06-28 08:29:57.163683
105769,48,163.000,3.396,2026-06-28 08:29:57.163683
105799,16,51.000,3.188,2026-06-28 08:29:57.163683
105801,25,64.000,2.560,2026-06-28 08:29:57.163683
105811,6,15.000,2.500,2026-06-28 08:29:57.163683
105813,8,21.500,2.688,2026-06-28 08:29:57.163683
105825,5,18.500,3.700,2026-06-28 08:29:57.163683
105835,90,308.500,3.428,2026-06-28 08:29:57.163683
105837,5,16.500,3.300,2026-06-28 08:29:57.163683
105844,1055,4111.500,3.897,2026-06-28 08:29:57.163683
105855,5,14.000,2.800,2026-06-28 08:29:57.163683
105863,10,32.000,3.200,2026-06-28 08:29:57.163683
105869,56,183.000,3.268,2026-06-28 08:29:57.163683
105911,18,60.500,3.361,2026-06-28 08:29:57.163683
105928,5,16.500,3.300,2026-06-28 08:29:57.163683
105943,14,51.000,3.643,2026-06-28 08:29:57.163683
105945,6,14.500,2.417,2026-06-28 08:29:57.163683
105952,7,26.000,3.714,2026-06-28 08:29:57.163683
105954,193,674.500,3.495,2026-06-28 08:29:57.163683
105965,5,14.500,2.900,2026-06-28 08:29:57.163683
105968,6,19.500,3.250,2026-06-28 08:29:57.163683
105987,9,28.500,3.167,2026-06-28 08:29:57.163683
106002,662,2253.500,3.404,2026-06-28 08:29:57.163683
106011,32,118.500,3.703,2026-06-28 08:29:57.163683
106022,60,214.000,3.567,2026-06-28 08:29:57.163683
106030,72,199.500,2.771,2026-06-28 08:29:57.163683
106062,128,381.500,2.980,2026-06-28 08:29:57.163683
106072,886,3103.000,3.502,2026-06-28 08:29:57.163683
106100,1020,3974.000,3.896,2026-06-28 08:29:57.163683
106102,19,54.500,2.868,2026-06-28 08:29:57.163683
106109,5,19.000,3.800,2026-06-28 08:29:57.163683
106111,14,49.500,3.536,2026-06-28 08:29:57.163683
106138,7,18.500,2.643,2026-06-28 08:29:57.163683
106144,31,113.000,3.645,2026-06-28 08:29:57.163683
106156,8,28.500,3.563,2026-06-28 08:29:57.163683
106163,25,88.000,3.520,2026-06-28 08:29:57.163683
106165,13,45.500,3.500,2026-06-28 08:29:57.163683
106195,53,171.000,3.226,2026-06-28 08:29:57.163683
106197,25,73.500,2.940,2026-06-28 08:29:57.163683
106200,17,44.500,2.618,2026-06-28 08:29:57.163683
106204,17,64.500,3.794,2026-06-28 08:29:57.163683
106210,5,16.500,3.300,2026-06-28 08:29:57.163683
106212,6,19.000,3.167,2026-06-28 08:29:57.163683
106214,5,19.000,3.800,2026-06-28 08:29:57.163683
106220,16,58.000,3.625,2026-06-28 08:29:57.163683
106222,12,43.000,3.583,2026-06-28 08:29:57.163683
106234,14,45.000,3.214,2026-06-28 08:29:57.163683
106236,13,44.000,3.385,2026-06-28 08:29:57.163683
106240,35,87.500,2.500,2026-06-28 08:29:57.163683
106243,5,10.000,2.000,2026-06-28 08:29:57.163683
106254,10,32.500,3.250,2026-06-28 08:29:57.163683
106326,5,19.000,3.800,2026-06-28 08:29:57.163683
106330,152,478.500,3.148,2026-06-28 08:29:57.163683
106332,27,95.500,3.537,2026-06-28 08:29:57.163683
106344,9,23.000,2.556,2026-06-28 08:29:57.163683
106365,5,14.500,2.900,2026-06-28 08:29:57.163683
106374,5,18.000,3.600,2026-06-28 08:29:57.163683
106407,8,29.500,3.688,2026-06-28 08:29:57.163683
106421,6,19.000,3.167,2026-06-28 08:29:57.163683
106438,418,1613.500,3.860,2026-06-28 08:29:57.163683
106441,207,748.500,3.616,2026-06-28 08:29:57.163683
106443,6,20.000,3.333,2026-06-28 08:29:57.163683
106452,89,331.500,3.725,2026-06-28 08:29:57.163683
106464,7,22.000,3.143,2026-06-28 08:29:57.163683
106471,13,45.000,3.462,2026-06-28 08:29:57.163683
106473,8,31.000,3.875,2026-06-28 08:29:57.163683
106487,1873,6971.500,3.722,2026-06-28 08:29:57.163683
106489,1645,6139.000,3.732,2026-06-28 08:29:57.163683
106491,226,676.500,2.993,2026-06-28 08:29:57.163683
106503,18,69.500,3.861,2026-06-28 08:29:57.163683
106508,20,58.000,2.900,2026-06-28 08:29:57.163683
106510,7,24.500,3.500,2026-06-28 08:29:57.163683
106540,99,293.000,2.960,2026-06-28 08:29:57.163683
106542,22,78.000,3.545,2026-06-28 08:29:57.163683
106561,6,17.000,2.833,2026-06-28 08:29:57.163683
106590,10,20.000,2.000,2026-06-28 08:29:57.163683
106594,5,19.500,3.900,2026-06-28 08:29:57.163683
106614,5,15.000,3.000,2026-06-28 08:29:57.163683
106624,9,29.500,3.278,2026-06-28 08:29:57.163683
106642,417,1633.500,3.917,2026-06-28 08:29:57.163683
106646,10,34.500,3.450,2026-06-28 08:29:57.163683
106696,1164,4314.000,3.706,2026-06-28 08:29:57.163683
106727,5,17.500,3.500,2026-06-28 08:29:57.163683
106739,5,11.500,2.300,2026-06-28 08:29:57.163683
106749,23,84.500,3.674,2026-06-28 08:29:57.163683
106751,10,35.000,3.500,2026-06-28 08:29:57.163683
106762,29,105.500,3.638,2026-06-28 08:29:57.163683
106766,459,1700.500,3.705,2026-06-28 08:29:57.163683
106782,2031,7699.000,3.791,2026-06-28 08:29:57.163683
106785,93,308.500,3.317,2026-06-28 08:29:57.163683
106839,45,149.500,3.322,2026-06-28 08:29:57.163683
106841,186,649.500,3.492,2026-06-28 08:29:57.163683
106850,7,25.500,3.643,2026-06-28 08:29:57.163683
106852,7,24.500,3.500,2026-06-28 08:29:57.163683
106861,8,29.500,3.688,2026-06-28 08:29:57.163683
106863,6,23.500,3.917,2026-06-28 08:29:57.163683
106870,14,39.000,2.786,2026-06-28 08:29:57.163683
106873,21,67.000,3.190,2026-06-28 08:29:57.163683
106879,5,8.000,1.600,2026-06-28 08:29:57.163683
106881,6,20.000,3.333,2026-06-28 08:29:57.163683
106883,13,31.000,2.385,2026-06-28 08:29:57.163683
106889,55,209.500,3.809,2026-06-28 08:29:57.163683
106892,9,31.000,3.444,2026-06-28 08:29:57.163683
106906,5,15.000,3.000,2026-06-28 08:29:57.163683
106910,5,8.000,1.600,2026-06-28 08:29:57.163683
106916,1199,4401.000,3.671,2026-06-28 08:29:57.163683
106918,703,2569.000,3.654,2026-06-28 08:29:57.163683
106920,1800,7023.500,3.902,2026-06-28 08:29:57.163683
106922,6,21.500,3.583,2026-06-28 08:29:57.163683
106924,6,22.500,3.750,2026-06-28 08:29:57.163683
106927,6,20.000,3.333,2026-06-28 08:29:57.163683
106983,37,133.500,3.608,2026-06-28 08:29:57.163683
107000,11,43.000,3.909,2026-06-28 08:29:57.163683
107002,9,29.500,3.278,2026-06-28 08:29:57.163683
107004,6,17.000,2.833,2026-06-28 08:29:57.163683
107017,18,59.000,3.278,2026-06-28 08:29:57.163683
107024,22,81.000,3.682,2026-06-28 08:29:57.163683
107042,22,80.500,3.659,2026-06-28 08:29:57.163683
107052,17,62.500,3.676,2026-06-28 08:29:57.163683
107057,21,76.000,3.619,2026-06-28 08:29:57.163683
107069,320,1143.500,3.573,2026-06-28 08:29:57.163683
107081,7,26.500,3.786,2026-06-28 08:29:57.163683
107083,8,24.500,3.063,2026-06-28 08:29:57.163683
107117,21,69.500,3.310,2026-06-28 08:29:57.163683
107130,15,57.500,3.833,2026-06-28 08:29:57.163683
107137,18,58.500,3.250,2026-06-28 08:29:57.163683
107141,479,1778.000,3.712,2026-06-28 08:29:57.163683
107161,5,17.500,3.500,2026-06-28 08:29:57.163683
107188,5,18.000,3.600,2026-06-28 08:29:57.163683
107196,25,89.000,3.560,2026-06-28 08:29:57.163683
107264,7,23.500,3.357,2026-06-28 08:29:57.163683
107299,11,28.000,2.545,2026-06-28 08:29:57.163683
107302,5,10.000,2.000,2026-06-28 08:29:57.163683
107304,7,22.000,3.143,2026-06-28 08:29:57.163683
107309,6,19.500,3.250,2026-06-28 08:29:57.163683
107312,11,27.500,2.500,2026-06-28 08:29:57.163683
107314,84,243.000,2.893,2026-06-28 08:29:57.163683
107334,6,20.000,3.333,2026-06-28 08:29:57.163683
107348,343,1048.000,3.055,2026-06-28 08:29:57.163683
107350,5,16.500,3.300,2026-06-28 08:29:57.163683
107352,5,16.500,3.300,2026-06-28 08:29:57.163683
107354,5,12.500,2.500,2026-06-28 08:29:57.163683
107357,6,18.000,3.000,2026-06-28 08:29:57.163683
107359,6,22.000,3.667,2026-06-28 08:29:57.163683
107368,12,39.000,3.250,2026-06-28 08:29:57.163683
107380,7,24.000,3.429,2026-06-28 08:29:57.163683
107400,7,23.000,3.286,2026-06-28 08:29:57.163683
107406,541,1863.000,3.444,2026-06-28 08:29:57.163683
107410,15,63.000,4.200,2026-06-28 08:29:57.163683
107412,5,17.500,3.500,2026-06-28 08:29:57.163683
107436,23,75.500,3.283,2026-06-28 08:29:57.163683
107445,7,21.500,3.071,2026-06-28 08:29:57.163683
107447,11,29.500,2.682,2026-06-28 08:29:57.163683
107462,12,35.000,2.917,2026-06-28 08:29:57.163683
107537,7,23.500,3.357,2026-06-28 08:29:57.163683
107539,6,20.500,3.417,2026-06-28 08:29:57.163683
107541,14,41.500,2.964,2026-06-28 08:29:57.163683
107555,5,20.500,4.100,2026-06-28 08:29:57.163683
107557,6,13.500,2.250,2026-06-28 08:29:57.163683
107559,8,26.500,3.313,2026-06-28 08:29:57.163683
107563,10,28.500,2.850,2026-06-28 08:29:57.163683
107565,14,50.500,3.607,2026-06-28 08:29:57.163683
107627,29,102.500,3.534,2026-06-28 08:29:57.163683
107630,5,15.500,3.100,2026-06-28 08:29:57.163683
107649,23,86.500,3.761,2026-06-28 08:29:57.163683
107653,10,37.000,3.700,2026-06-28 08:29:57.163683
107675,7,22.000,3.143,2026-06-28 08:29:57.163683
107677,9,26.000,2.889,2026-06-28 08:29:57.163683
107684,5,13.000,2.600,2026-06-28 08:29:57.163683
107700,9,30.500,3.389,2026-06-28 08:29:57.163683
107702,44,134.500,3.057,2026-06-28 08:29:57.163683
107704,11,6.500,0.591,2026-06-28 08:29:57.163683
107707,9,27.500,3.056,2026-06-28 08:29:57.163683
107710,6,22.500,3.750,2026-06-28 08:29:57.163683
107718,27,95.000,3.519,2026-06-28 08:29:57.163683
107723,6,19.500,3.250,2026-06-28 08:29:57.163683
107725,6,24.000,4.000,2026-06-28 08:29:57.163683
107737,14,41.000,2.929,2026-06-28 08:29:57.163683
107743,5,18.000,3.600,2026-06-28 08:29:57.163683
107756,20,54.000,2.700,2026-06-28 08:29:57.163683
107769,33,83.500,2.530,2026-06-28 08:29:57.163683
107771,225,822.500,3.656,2026-06-28 08:29:57.163683
107780,7,25.000,3.571,2026-06-28 08:29:57.163683
107883,72,273.500,3.799,2026-06-28 08:29:57.163683
107885,5,17.500,3.500,2026-06-28 08:29:57.163683
107890,6,18.500,3.083,2026-06-28 08:29:57.163683
107901,5,18.000,3.600,2026-06-28 08:29:57.163683
107910,18,64.500,3.583,2026-06-28 08:29:57.163683
107914,5,12.000,2.400,2026-06-28 08:29:57.163683
107916,17,54.000,3.176,2026-06-28 08:29:57.163683
107949,25,77.500,3.100,2026-06-28 08:29:57.163683
107953,19,62.500,3.289,2026-06-28 08:29:57.163683
107958,5,9.000,1.800,2026-06-28 08:29:57.163683
107978,54,208.500,3.861,2026-06-28 08:29:57.163683
107980,67,233.500,3.485,2026-06-28 08:29:57.163683
107987,13,31.500,2.423,2026-06-28 08:29:57.163683
107997,29,93.000,3.207,2026-06-28 08:29:57.163683
108041,14,48.500,3.464,2026-06-28 08:29:57.163683
108043,13,43.000,3.308,2026-06-28 08:29:57.163683
108078,23,82.000,3.565,2026-06-28 08:29:57.163683
108085,13,39.000,3.000,2026-06-28 08:29:57.163683
108088,5,17.000,3.400,2026-06-28 08:29:57.163683
108095,5,18.000,3.600,2026-06-28 08:29:57.163683
108143,14,41.000,2.929,2026-06-28 08:29:57.163683
108149,7,26.500,3.786,2026-06-28 08:29:57.163683
108156,54,159.500,2.954,2026-06-28 08:29:57.163683
108158,7,22.500,3.214,2026-06-28 08:29:57.163683
108188,225,698.000,3.102,2026-06-28 08:29:57.163683
108190,623,2114.000,3.393,2026-06-28 08:29:57.163683
108192,50,180.500,3.610,2026-06-28 08:29:57.163683
108200,9,21.500,2.389,2026-06-28 08:29:57.163683
108212,5,17.000,3.400,2026-06-28 08:29:57.163683
108216,5,18.500,3.700,2026-06-28 08:29:57.163683
108220,22,74.500,3.386,2026-06-28 08:29:57.163683
108243,13,27.000,2.077,2026-06-28 08:29:57.163683
108255,5,17.500,3.500,2026-06-28 08:29:57.163683
108280,8,20.500,2.563,2026-06-28 08:29:57.163683
108285,8,25.000,3.125,2026-06-28 08:29:57.163683
108289,8,25.000,3.125,2026-06-28 08:29:57.163683
108318,8,26.500,3.313,2026-06-28 08:29:57.163683
108501,52,178.500,3.433,2026-06-28 08:29:57.163683
108506,8,27.000,3.375,2026-06-28 08:29:57.163683
108508,7,21.500,3.071,2026-06-28 08:29:57.163683
108514,8,32.000,4.000,2026-06-28 08:29:57.163683
108518,5,12.000,2.400,2026-06-28 08:29:57.163683
108540,39,139.500,3.577,2026-06-28 08:29:57.163683
108551,5,17.500,3.500,2026-06-28 08:29:57.163683
108566,6,26.000,4.333,2026-06-28 08:29:57.163683
108571,16,53.500,3.344,2026-06-28 08:29:57.163683
108575,14,44.500,3.179,2026-06-28 08:29:57.163683
108579,5,16.500,3.300,2026-06-28 08:29:57.163683
108599,5,11.000,2.200,2026-06-28 08:29:57.163683
108647,5,15.500,3.100,2026-06-28 08:29:57.163683
108660,12,45.000,3.750,2026-06-28 08:29:57.163683
108689,86,211.000,2.453,2026-06-28 08:29:57.163683
108709,52,198.500,3.817,2026-06-28 08:29:57.163683
108715,27,92.000,3.407,2026-06-28 08:29:57.163683
108727,198,710.000,3.586,2026-06-28 08:29:57.163683
108729,156,527.500,3.381,2026-06-28 08:29:57.163683
108760,19,60.000,3.158,2026-06-28 08:29:57.163683
108778,25,89.500,3.580,2026-06-28 08:29:57.163683
108780,54,181.500,3.361,2026-06-28 08:29:57.163683
108787,12,47.500,3.958,2026-06-28 08:29:57.163683
108791,7,23.000,3.286,2026-06-28 08:29:57.163683
108795,18,56.500,3.139,2026-06-28 08:29:57.163683
108797,12,36.000,3.000,2026-06-28 08:29:57.163683
108825,23,80.000,3.478,2026-06-28 08:29:57.163683
108864,9,26.500,2.944,2026-06-28 08:29:57.163683
108899,28,88.000,3.143,2026-06-28 08:29:57.163683
108928,283,858.000,3.032,2026-06-28 08:29:57.163683
108932,1181,4429.500,3.751,2026-06-28 08:29:57.163683
108940,6,18.000,3.000,2026-06-28 08:29:57.163683
108945,370,1095.000,2.959,2026-06-28 08:29:57.163683
108949,47,157.500,3.351,2026-06-28 08:29:57.163683
108977,26,94.500,3.635,2026-06-28 08:29:57.163683
108979,177,715.500,4.042,2026-06-28 08:29:57.163683
108981,155,544.000,3.510,2026-06-28 08:29:57.163683
108983,90,349.000,3.878,2026-06-28 08:29:57.163683
109000,5,18.500,3.700,2026-06-28 08:29:57.163683
109004,7,23.000,3.286,2026-06-28 08:29:57.163683
109042,39,113.500,2.910,2026-06-28 08:29:57.163683
109064,5,15.000,3.000,2026-06-28 08:29:57.163683
109072,49,135.500,2.765,2026-06-28 08:29:57.163683
109074,7,18.000,2.571,2026-06-28 08:29:57.163683
109151,5,16.500,3.300,2026-06-28 08:29:57.163683
109155,10,33.000,3.300,2026-06-28 08:29:57.163683
109157,39,130.500,3.346,2026-06-28 08:29:57.163683
109161,35,130.000,3.714,2026-06-28 08:29:57.163683
109181,26,81.000,3.115,2026-06-28 08:29:57.163683
109183,11,36.000,3.273,2026-06-28 08:29:57.163683
109187,88,273.000,3.102,2026-06-28 08:29:57.163683
109189,16,55.000,3.438,2026-06-28 08:29:57.163683
109191,56,171.500,3.063,2026-06-28 08:29:57.163683
109197,6,16.000,2.667,2026-06-28 08:29:57.163683
109199,9,28.500,3.167,2026-06-28 08:29:57.163683
109205,5,15.500,3.100,2026-06-28 08:29:57.163683
109243,57,196.000,3.439,2026-06-28 08:29:57.163683
109280,14,48.500,3.464,2026-06-28 08:29:57.163683
109295,10,28.500,2.850,2026-06-28 08:29:57.163683
109317,10,27.000,2.700,2026-06-28 08:29:57.163683
109321,12,40.000,3.333,2026-06-28 08:29:57.163683
109323,5,13.000,2.600,2026-06-28 08:29:57.163683
109330,10,38.000,3.800,2026-06-28 08:29:57.163683
109364,8,27.500,3.438,2026-06-28 08:29:57.163683
109368,5,11.000,2.200,2026-06-28 08:29:57.163683
109372,17,52.000,3.059,2026-06-28 08:29:57.163683
109374,2230,8902.500,3.992,2026-06-28 08:29:57.163683
109376,24,77.000,3.208,2026-06-28 08:29:57.163683
109383,5,14.000,2.800,2026-06-28 08:29:57.163683
109388,6,20.500,3.417,2026-06-28 08:29:57.163683
109390,5,17.000,3.400,2026-06-28 08:29:57.163683
109416,5,16.500,3.300,2026-06-28 08:29:57.163683
109420,20,62.500,3.125,2026-06-28 08:29:57.163683
109423,15,51.000,3.400,2026-06-28 08:29:57.163683
109425,12,41.500,3.458,2026-06-28 08:29:57.163683
109452,19,65.500,3.447,2026-06-28 08:29:57.163683
109461,8,22.000,2.750,2026-06-28 08:29:57.163683
109472,23,71.000,3.087,2026-06-28 08:29:57.163683
109483,80,235.000,2.938,2026-06-28 08:29:57.163683
109485,5,18.000,3.600,2026-06-28 08:29:57.163683
109487,1739,6997.500,4.024,2026-06-28 08:29:57.163683
109542,5,11.500,2.300,2026-06-28 08:29:57.163683
109556,7,15.000,2.143,2026-06-28 08:29:57.163683
109569,103,314.500,3.053,2026-06-28 08:29:57.163683
109576,14,42.000,3.000,2026-06-28 08:29:57.163683
109578,345,1175.500,3.407,2026-06-28 08:29:57.163683
109580,6,19.500,3.250,2026-06-28 08:29:57.163683
109596,12,46.000,3.833,2026-06-28 08:29:57.163683
109607,16,38.000,2.375,2026-06-28 08:29:57.163683
109621,5,14.500,2.900,2026-06-28 08:29:57.163683
109627,11,36.000,3.273,2026-06-28 08:29:57.163683
109629,10,35.500,3.550,2026-06-28 08:29:57.163683
109633,15,53.500,3.567,2026-06-28 08:29:57.163683
109635,6,21.500,3.583,2026-06-28 08:29:57.163683
109673,353,1024.000,2.901,2026-06-28 08:29:57.163683
109675,9,25.000,2.778,2026-06-28 08:29:57.163683
109684,7,21.500,3.071,2026-06-28 08:29:57.163683
109687,21,78.000,3.714,2026-06-28 08:29:57.163683
109697,16,60.000,3.750,2026-06-28 08:29:57.163683
109713,6,7.500,1.250,2026-06-28 08:29:57.163683
109720,18,50.000,2.778,2026-06-28 08:29:57.163683
109723,12,34.000,2.833,2026-06-28 08:29:57.163683
109731,9,25.000,2.778,2026-06-28 08:29:57.163683
109733,13,39.500,3.038,2026-06-28 08:29:57.163683
109740,72,255.000,3.542,2026-06-28 08:29:57.163683
109742,46,165.500,3.598,2026-06-28 08:29:57.163683
109769,10,33.500,3.350,2026-06-28 08:29:57.163683
109781,7,26.000,3.714,2026-06-28 08:29:57.163683
109788,10,28.000,2.800,2026-06-28 08:29:57.163683
109802,6,22.500,3.750,2026-06-28 08:29:57.163683
109846,91,308.500,3.390,2026-06-28 08:29:57.163683
109848,240,785.500,3.273,2026-06-28 08:29:57.163683
109850,129,383.500,2.973,2026-06-28 08:29:57.163683
109853,18,64.000,3.556,2026-06-28 08:29:57.163683
109864,189,622.500,3.294,2026-06-28 08:29:57.163683
109895,124,435.000,3.508,2026-06-28 08:29:57.163683
109897,6,15.500,2.583,2026-06-28 08:29:57.163683
109925,8,30.000,3.750,2026-06-28 08:29:57.163683
109927,6,17.500,2.917,2026-06-28 08:29:57.163683
109935,5,14.000,2.800,2026-06-28 08:29:57.163683
109941,13,33.500,2.577,2026-06-28 08:29:57.163683
109953,6,15.500,2.583,2026-06-28 08:29:57.163683
109963,10,35.000,3.500,2026-06-28 08:29:57.163683
109968,13,47.500,3.654,2026-06-28 08:29:57.163683
109971,13,39.000,3.000,2026-06-28 08:29:57.163683
109989,6,22.000,3.667,2026-06-28 08:29:57.163683
109995,7,24.500,3.500,2026-06-28 08:29:57.163683
110039,19,57.000,3.000,2026-06-28 08:29:57.163683
110044,7,22.500,3.214,2026-06-28 08:29:57.163683
110102,1261,4679.500,3.711,2026-06-28 08:29:57.163683
110106,5,17.000,3.400,2026-06-28 08:29:57.163683
110110,31,118.000,3.806,2026-06-28 08:29:57.163683
110127,351,999.500,2.848,2026-06-28 08:29:57.163683
110130,26,75.000,2.885,2026-06-28 08:29:57.163683
110132,11,30.500,2.773,2026-06-28 08:29:57.163683
110181,6,14.500,2.417,2026-06-28 08:29:57.163683
110194,28,94.500,3.375,2026-06-28 08:29:57.163683
110216,7,18.500,2.643,2026-06-28 08:29:57.163683
110273,6,23.500,3.917,2026-06-28 08:29:57.163683
