movie_id,recall_score,rank_no,rating_count,avg_rating,updated_at
107314,3.760326,14401,84,2.893,2026-06-28 08:29:57.163683
25796,3.760310,14402,7,2.786,2026-06-28 08:29:57.163683
37844,3.760214,14403,57,2.886,2026-06-28 08:29:57.163683
90052,3.760208,14404,5,2.600,2026-06-28 08:29:57.163683
105477,3.760190,14405,6,2.583,2026-06-28 08:29:57.163683
8721,3.760152,14406,31,2.935,2026-06-28 08:29:57.163683
83920,3.760141,14407,5,2.700,2026-06-28 08:29:57.163683
45200,3.760047,14408,16,2.844,2026-06-28 08:29:57.163683
96629,3.760021,14409,7,2.857,2026-06-28 08:29:57.163683
89028,3.759920,14410,98,2.908,2026-06-28 08:29:57.163683
59159,3.759917,14411,20,2.875,2026-06-28 08:29:57.163683
72626,3.759832,14412,6,2.750,2026-06-28 08:29:57.163683
2400,3.759798,14413,362,2.823,2026-06-28 08:29:57.163683
47976,3.759693,14414,103,2.942,2026-06-28 08:29:57.163683
3057,3.759633,14415,52,2.952,2026-06-28 08:29:57.163683
1567,3.759618,14416,78,2.949,2026-06-28 08:29:57.163683
96748,3.759560,14417,5,2.700,2026-06-28 08:29:57.163683
109383,3.759476,14418,5,2.800,2026-06-28 08:29:57.163683
31892,3.759410,14419,31,2.871,2026-06-28 08:29:57.163683
47261,3.759355,14420,204,2.887,2026-06-28 08:29:57.163683
64750,3.759302,14421,15,2.767,2026-06-28 08:29:57.163683
79848,3.759212,14422,5,2.800,2026-06-28 08:29:57.163683
25810,3.758929,14423,17,2.824,2026-06-28 08:29:57.163683
49757,3.758921,14424,9,2.778,2026-06-28 08:29:57.163683
4837,3.758844,14425,194,2.838,2026-06-28 08:29:57.163683
336,3.758793,14426,295,2.851,2026-06-28 08:29:57.163683
86153,3.758781,14427,7,2.857,2026-06-28 08:29:57.163683
69302,3.758746,14428,8,2.750,2026-06-28 08:29:57.163683
96840,3.758698,14429,6,2.667,2026-06-28 08:29:57.163683
7420,3.758679,14430,60,2.908,2026-06-28 08:29:57.163683
48817,3.758677,14431,20,2.900,2026-06-28 08:29:57.163683
26590,3.758638,14432,8,2.688,2026-06-28 08:29:57.163683
31038,3.758599,14433,43,2.907,2026-06-28 08:29:57.163683
6393,3.758553,14434,5,2.800,2026-06-28 08:29:57.163683
6512,3.758500,14435,48,2.917,2026-06-28 08:29:57.163683
6553,3.758330,14436,17,2.794,2026-06-28 08:29:57.163683
5156,3.758241,14437,28,2.911,2026-06-28 08:29:57.163683
57276,3.758020,14438,16,2.906,2026-06-28 08:29:57.163683
70235,3.757959,14439,15,2.933,2026-06-28 08:29:57.163683
7214,3.757948,14440,23,2.913,2026-06-28 08:29:57.163683
107677,3.757904,14441,9,2.889,2026-06-28 08:29:57.163683
71707,3.757899,14442,11,2.818,2026-06-28 08:29:57.163683
82186,3.757793,14443,8,2.813,2026-06-28 08:29:57.163683
82152,3.757770,14444,152,2.865,2026-06-28 08:29:57.163683
124867,3.757756,14445,26,2.827,2026-06-28 08:29:57.163683
3231,3.757683,14446,18,2.889,2026-06-28 08:29:57.163683
71748,3.757647,14447,6,2.750,2026-06-28 08:29:57.163683
32074,3.757643,14448,24,2.958,2026-06-28 08:29:57.163683
3455,3.757578,14449,17,2.941,2026-06-28 08:29:57.163683
88706,3.757391,14450,16,2.844,2026-06-28 08:29:57.163683
4307,3.757216,14451,54,2.917,2026-06-28 08:29:57.163683
33380,3.757103,14452,9,2.722,2026-06-28 08:29:57.163683
6625,3.757018,14453,225,2.858,2026-06-28 08:29:57.163683
2865,3.757010,14454,134,2.944,2026-06-28 08:29:57.163683
70661,3.756987,14455,12,2.750,2026-06-28 08:29:57.163683
7401,3.756850,14456,17,2.882,2026-06-28 08:29:57.163683
104431,3.756772,14457,8,2.688,2026-06-28 08:29:57.163683
78006,3.756717,14458,10,2.750,2026-06-28 08:29:57.163683
386,3.756689,14459,357,2.819,2026-06-28 08:29:57.163683
97740,3.756668,14460,11,2.818,2026-06-28 08:29:57.163683
72904,3.756555,14461,9,2.667,2026-06-28 08:29:57.163683
3828,3.756415,14462,6,3.000,2026-06-28 08:29:57.163683
64288,3.756217,14463,5,2.600,2026-06-28 08:29:57.163683
4284,3.756160,14464,157,2.898,2026-06-28 08:29:57.163683
31367,3.756148,14465,160,2.878,2026-06-28 08:29:57.163683
87909,3.756128,14466,12,2.750,2026-06-28 08:29:57.163683
26784,3.756077,14467,10,2.800,2026-06-28 08:29:57.163683
34076,3.756059,14468,5,2.800,2026-06-28 08:29:57.163683
76716,3.756031,14469,11,2.773,2026-06-28 08:29:57.163683
93520,3.756024,14470,5,2.600,2026-06-28 08:29:57.163683
3184,3.755957,14471,42,2.929,2026-06-28 08:29:57.163683
109788,3.755955,14472,10,2.800,2026-06-28 08:29:57.163683
1568,3.755938,14473,6,2.833,2026-06-28 08:29:57.163683
116080,3.755906,14474,6,2.667,2026-06-28 08:29:57.163683
8613,3.755898,14475,25,2.900,2026-06-28 08:29:57.163683
96853,3.755869,14476,12,2.750,2026-06-28 08:29:57.163683
7271,3.755849,14477,11,2.864,2026-06-28 08:29:57.163683
2768,3.755720,14478,74,2.939,2026-06-28 08:29:57.163683
65974,3.755716,14479,14,2.893,2026-06-28 08:29:57.163683
1770,3.755603,14480,205,2.866,2026-06-28 08:29:57.163683
94953,3.755592,14481,160,2.891,2026-06-28 08:29:57.163683
84637,3.755576,14482,218,2.844,2026-06-28 08:29:57.163683
58576,3.755468,14483,29,2.897,2026-06-28 08:29:57.163683
6823,3.755442,14484,43,2.907,2026-06-28 08:29:57.163683
5307,3.755424,14485,151,2.868,2026-06-28 08:29:57.163683
111460,3.755394,14486,12,2.792,2026-06-28 08:29:57.163683
97715,3.755358,14487,11,2.864,2026-06-28 08:29:57.163683
79539,3.755172,14488,8,2.813,2026-06-28 08:29:57.163683
6707,3.755161,14489,1082,2.709,2026-06-28 08:29:57.163683
112279,3.755144,14490,6,2.667,2026-06-28 08:29:57.163683
7808,3.755056,14491,11,2.773,2026-06-28 08:29:57.163683
31032,3.755051,14492,67,2.940,2026-06-28 08:29:57.163683
3934,3.755039,14493,85,2.924,2026-06-28 08:29:57.163683
3523,3.754777,14494,46,2.935,2026-06-28 08:29:57.163683
8465,3.754701,14495,12,2.792,2026-06-28 08:29:57.163683
1308,3.754667,14496,24,2.979,2026-06-28 08:29:57.163683
60391,3.754639,14497,13,2.808,2026-06-28 08:29:57.163683
60832,3.754634,14498,161,2.882,2026-06-28 08:29:57.163683
48584,3.754542,14499,32,2.953,2026-06-28 08:29:57.163683
94672,3.754498,14500,5,2.800,2026-06-28 08:29:57.163683
6824,3.754451,14501,42,2.940,2026-06-28 08:29:57.163683
68685,3.754417,14502,50,2.940,2026-06-28 08:29:57.163683
779,3.754382,14503,520,2.847,2026-06-28 08:29:57.163683
8373,3.754348,14504,1821,2.651,2026-06-28 08:29:57.163683
27166,3.754327,14505,24,2.896,2026-06-28 08:29:57.163683
87792,3.754239,14506,7,2.714,2026-06-28 08:29:57.163683
3544,3.754199,14507,441,2.822,2026-06-28 08:29:57.163683
2438,3.754189,14508,12,2.875,2026-06-28 08:29:57.163683
25819,3.754185,14509,25,2.880,2026-06-28 08:29:57.163683
31647,3.754119,14510,21,2.857,2026-06-28 08:29:57.163683
5334,3.754074,14511,465,2.798,2026-06-28 08:29:57.163683
103813,3.753990,14512,11,2.864,2026-06-28 08:29:57.163683
130496,3.753936,14513,7,2.714,2026-06-28 08:29:57.163683
102354,3.753886,14514,15,2.900,2026-06-28 08:29:57.163683
105813,3.753788,14515,8,2.688,2026-06-28 08:29:57.163683
6017,3.753559,14516,86,3.145,2026-06-28 08:29:57.163683
65984,3.753531,14517,7,2.714,2026-06-28 08:29:57.163683
5092,3.753530,14518,723,2.742,2026-06-28 08:29:57.163683
38849,3.753526,14519,17,2.882,2026-06-28 08:29:57.163683
55498,3.753417,14520,78,2.917,2026-06-28 08:29:57.163683
112275,3.753408,14521,6,2.583,2026-06-28 08:29:57.163683
25743,3.753390,14522,7,2.714,2026-06-28 08:29:57.163683
50613,3.753359,14523,7,2.857,2026-06-28 08:29:57.163683
107354,3.753341,14524,5,2.500,2026-06-28 08:29:57.163683
48142,3.753290,14525,901,2.726,2026-06-28 08:29:57.163683
27458,3.753259,14526,13,2.846,2026-06-28 08:29:57.163683
35618,3.753239,14527,7,2.786,2026-06-28 08:29:57.163683
54251,3.753236,14528,7,2.714,2026-06-28 08:29:57.163683
103506,3.753017,14529,6,2.750,2026-06-28 08:29:57.163683
89939,3.752948,14530,16,2.844,2026-06-28 08:29:57.163683
46965,3.752911,14531,1699,2.656,2026-06-28 08:29:57.163683
85555,3.752828,14532,6,2.833,2026-06-28 08:29:57.163683
53152,3.752593,14533,9,2.778,2026-06-28 08:29:57.163683
42638,3.752547,14534,6,2.667,2026-06-28 08:29:57.163683
100739,3.752542,14535,5,2.800,2026-06-28 08:29:57.163683
6517,3.752493,14536,370,2.820,2026-06-28 08:29:57.163683
81708,3.752489,14537,6,2.667,2026-06-28 08:29:57.163683
744,3.752420,14538,37,2.973,2026-06-28 08:29:57.163683
82209,3.752406,14539,15,2.833,2026-06-28 08:29:57.163683
27751,3.752365,14540,130,3.112,2026-06-28 08:29:57.163683
45576,3.752346,14541,10,2.950,2026-06-28 08:29:57.163683
4480,3.752300,14542,764,2.696,2026-06-28 08:29:57.163683
88425,3.752292,14543,9,2.833,2026-06-28 08:29:57.163683
26021,3.752225,14544,40,2.888,2026-06-28 08:29:57.163683
73572,3.752209,14545,62,2.911,2026-06-28 08:29:57.163683
82602,3.752153,14546,7,2.786,2026-06-28 08:29:57.163683
72762,3.752080,14547,151,2.881,2026-06-28 08:29:57.163683
8652,3.751932,14548,16,2.844,2026-06-28 08:29:57.163683
6330,3.751915,14549,120,2.921,2026-06-28 08:29:57.163683
62851,3.751742,14550,8,2.875,2026-06-28 08:29:57.163683
3305,3.751584,14551,44,2.943,2026-06-28 08:29:57.163683
80295,3.751573,14552,7,2.714,2026-06-28 08:29:57.163683
51433,3.751476,14553,6,2.750,2026-06-28 08:29:57.163683
62916,3.751436,14554,5,2.600,2026-06-28 08:29:57.163683
4594,3.751395,14555,60,2.917,2026-06-28 08:29:57.163683
6267,3.751322,14556,89,2.927,2026-06-28 08:29:57.163683
76051,3.751217,14557,14,2.821,2026-06-28 08:29:57.163683
88110,3.751120,14558,5,2.900,2026-06-28 08:29:57.163683
4317,3.750890,14559,994,2.702,2026-06-28 08:29:57.163683
7636,3.750746,14560,201,2.853,2026-06-28 08:29:57.163683
91227,3.750659,14561,11,2.818,2026-06-28 08:29:57.163683
7248,3.750642,14562,42,2.917,2026-06-28 08:29:57.163683
60353,3.750595,14563,9,2.611,2026-06-28 08:29:57.163683
78247,3.750575,14564,34,2.868,2026-06-28 08:29:57.163683
81660,3.750540,14565,13,2.885,2026-06-28 08:29:57.163683
101687,3.750480,14566,24,2.896,2026-06-28 08:29:57.163683
51503,3.750467,14567,42,2.929,2026-06-28 08:29:57.163683
6494,3.750412,14568,13,2.885,2026-06-28 08:29:57.163683
95032,3.750316,14569,10,2.800,2026-06-28 08:29:57.163683
91137,3.750305,14570,8,2.688,2026-06-28 08:29:57.163683
43549,3.750226,14571,39,2.910,2026-06-28 08:29:57.163683
78483,3.750047,14572,5,2.400,2026-06-28 08:29:57.163683
83601,3.750001,14573,21,2.857,2026-06-28 08:29:57.163683
72929,3.749978,14574,6,2.750,2026-06-28 08:29:57.163683
6053,3.749786,14575,42,2.893,2026-06-28 08:29:57.163683
8806,3.749751,14576,6,2.583,2026-06-28 08:29:57.163683
6907,3.749750,14577,20,2.900,2026-06-28 08:29:57.163683
4172,3.749716,14578,22,2.795,2026-06-28 08:29:57.163683
101531,3.749676,14579,23,2.891,2026-06-28 08:29:57.163683
5514,3.749675,14580,20,2.775,2026-06-28 08:29:57.163683
97882,3.749570,14581,5,2.800,2026-06-28 08:29:57.163683
2856,3.749540,14582,480,2.784,2026-06-28 08:29:57.163683
75816,3.749501,14583,29,2.931,2026-06-28 08:29:57.163683
5186,3.749482,14584,54,2.944,2026-06-28 08:29:57.163683
46574,3.749438,14585,105,2.924,2026-06-28 08:29:57.163683
217,3.749436,14586,1014,2.730,2026-06-28 08:29:57.163683
94015,3.749425,14587,189,2.849,2026-06-28 08:29:57.163683
112460,3.749330,14588,15,2.767,2026-06-28 08:29:57.163683
438,3.749280,14589,1054,2.712,2026-06-28 08:29:57.163683
71409,3.749233,14590,5,2.600,2026-06-28 08:29:57.163683
4988,3.749173,14591,92,2.897,2026-06-28 08:29:57.163683
50445,3.749071,14592,249,2.833,2026-06-28 08:29:57.163683
2032,3.749023,14593,238,2.868,2026-06-28 08:29:57.163683
91823,3.748837,14594,27,2.815,2026-06-28 08:29:57.163683
109723,3.748784,14595,12,2.833,2026-06-28 08:29:57.163683
98175,3.748767,14596,26,2.904,2026-06-28 08:29:57.163683
107137,3.748737,14597,18,3.250,2026-06-28 08:29:57.163683
6424,3.748538,14598,380,2.787,2026-06-28 08:29:57.163683
106102,3.748401,14599,19,2.868,2026-06-28 08:29:57.163683
86170,3.748346,14600,5,2.700,2026-06-28 08:29:57.163683
66592,3.748209,14601,7,2.857,2026-06-28 08:29:57.163683
47980,3.748093,14602,9,2.722,2026-06-28 08:29:57.163683
83138,3.748079,14603,7,2.714,2026-06-28 08:29:57.163683
73431,3.747909,14604,54,2.917,2026-06-28 08:29:57.163683
109461,3.747732,14605,8,2.750,2026-06-28 08:29:57.163683
40681,3.747691,14606,24,2.896,2026-06-28 08:29:57.163683
7390,3.747674,14607,35,2.957,2026-06-28 08:29:57.163683
3764,3.747651,14608,987,2.696,2026-06-28 08:29:57.163683
54198,3.747644,14609,12,2.917,2026-06-28 08:29:57.163683
128944,3.747621,14610,7,2.714,2026-06-28 08:29:57.163683
31960,3.747598,14611,10,2.900,2026-06-28 08:29:57.163683
3848,3.747580,14612,97,2.923,2026-06-28 08:29:57.163683
6074,3.747546,14613,16,2.906,2026-06-28 08:29:57.163683
100208,3.747374,14614,7,2.714,2026-06-28 08:29:57.163683
105622,3.747336,14615,5,2.600,2026-06-28 08:29:57.163683
88456,3.747309,14616,8,2.875,2026-06-28 08:29:57.163683
41644,3.747266,14617,16,2.781,2026-06-28 08:29:57.163683
105811,3.747231,14618,6,2.500,2026-06-28 08:29:57.163683
50165,3.747214,14619,13,2.769,2026-06-28 08:29:57.163683
5616,3.746910,14620,6,2.833,2026-06-28 08:29:57.163683
5275,3.746812,14621,85,2.900,2026-06-28 08:29:57.163683
4115,3.746808,14622,158,2.883,2026-06-28 08:29:57.163683
131013,3.746748,14623,5,2.500,2026-06-28 08:29:57.163683
102984,3.746734,14624,5,2.700,2026-06-28 08:29:57.163683
4742,3.746711,14625,8,2.813,2026-06-28 08:29:57.163683
55603,3.746618,14626,59,2.924,2026-06-28 08:29:57.163683
55492,3.746568,14627,43,2.930,2026-06-28 08:29:57.163683
6931,3.746558,14628,27,2.963,2026-06-28 08:29:57.163683
104843,3.746383,14629,7,2.929,2026-06-28 08:29:57.163683
79914,3.746331,14630,7,2.571,2026-06-28 08:29:57.163683
55343,3.746276,14631,12,2.833,2026-06-28 08:29:57.163683
94803,3.746199,14632,13,2.846,2026-06-28 08:29:57.163683
45047,3.746095,14633,8,2.750,2026-06-28 08:29:57.163683
1724,3.746071,14634,33,2.939,2026-06-28 08:29:57.163683
104050,3.746048,14635,5,2.600,2026-06-28 08:29:57.163683
48501,3.746031,14636,8,2.563,2026-06-28 08:29:57.163683
6510,3.746002,14637,87,2.914,2026-06-28 08:29:57.163683
58850,3.745974,14638,36,2.875,2026-06-28 08:29:57.163683
6738,3.745871,14639,11,2.773,2026-06-28 08:29:57.163683
7381,3.745833,14640,896,2.723,2026-06-28 08:29:57.163683
3636,3.745768,14641,53,2.906,2026-06-28 08:29:57.163683
65045,3.745702,14642,59,2.932,2026-06-28 08:29:57.163683
80502,3.745662,14643,24,2.875,2026-06-28 08:29:57.163683
27474,3.745627,14644,6,2.500,2026-06-28 08:29:57.163683
60806,3.745562,14645,36,2.875,2026-06-28 08:29:57.163683
8713,3.745467,14646,158,2.870,2026-06-28 08:29:57.163683
53342,3.745310,14647,9,2.722,2026-06-28 08:29:57.163683
62729,3.745305,14648,26,2.885,2026-06-28 08:29:57.163683
61317,3.745272,14649,11,2.773,2026-06-28 08:29:57.163683
401,3.745208,14650,19,3.237,2026-06-28 08:29:57.163683
101761,3.745113,14651,40,2.900,2026-06-28 08:29:57.163683
75803,3.745085,14652,15,2.833,2026-06-28 08:29:57.163683
6049,3.745058,14653,90,2.900,2026-06-28 08:29:57.163683
498,3.744973,14654,378,2.803,2026-06-28 08:29:57.163683
71851,3.744944,14655,6,2.667,2026-06-28 08:29:57.163683
4885,3.744903,14656,490,2.781,2026-06-28 08:29:57.163683
34143,3.744830,14657,622,2.749,2026-06-28 08:29:57.163683
5192,3.744720,14658,103,2.917,2026-06-28 08:29:57.163683
85298,3.744636,14659,10,2.700,2026-06-28 08:29:57.163683
90564,3.744512,14660,10,2.750,2026-06-28 08:29:57.163683
8693,3.744476,14661,21,2.881,2026-06-28 08:29:57.163683
100729,3.744435,14662,22,2.841,2026-06-28 08:29:57.163683
32174,3.744345,14663,87,2.902,2026-06-28 08:29:57.163683
33499,3.744314,14664,656,2.727,2026-06-28 08:29:57.163683
1702,3.744279,14665,3849,2.550,2026-06-28 08:29:57.163683
5006,3.743974,14666,61,2.885,2026-06-28 08:29:57.163683
79771,3.743830,14667,13,2.769,2026-06-28 08:29:57.163683
45137,3.743815,14668,7,2.714,2026-06-28 08:29:57.163683
6928,3.743786,14669,60,2.883,2026-06-28 08:29:57.163683
102051,3.743750,14670,19,2.816,2026-06-28 08:29:57.163683
71116,3.743475,14671,30,2.917,2026-06-28 08:29:57.163683
127323,3.743443,14672,9,2.833,2026-06-28 08:29:57.163683
81140,3.743356,14673,49,2.888,2026-06-28 08:29:57.163683
101870,3.743324,14674,7,3.000,2026-06-28 08:29:57.163683
4305,3.743172,14675,923,2.696,2026-06-28 08:29:57.163683
86064,3.743089,14676,5,2.700,2026-06-28 08:29:57.163683
109197,3.742896,14677,6,2.667,2026-06-28 08:29:57.163683
67457,3.742801,14678,11,2.818,2026-06-28 08:29:57.163683
45100,3.742740,14679,29,2.879,2026-06-28 08:29:57.163683
2592,3.742649,14680,32,2.906,2026-06-28 08:29:57.163683
2876,3.742636,14681,434,2.757,2026-06-28 08:29:57.163683
2825,3.742623,14682,58,2.931,2026-06-28 08:29:57.163683
109042,3.742612,14683,39,2.910,2026-06-28 08:29:57.163683
355,3.742517,14684,9939,2.433,2026-06-28 08:29:57.163683
6039,3.742502,14685,419,2.771,2026-06-28 08:29:57.163683
88114,3.742477,14686,9,2.722,2026-06-28 08:29:57.163683
98290,3.742435,14687,6,2.833,2026-06-28 08:29:57.163683
41104,3.742393,14688,7,2.643,2026-06-28 08:29:57.163683
72880,3.742232,14689,5,2.800,2026-06-28 08:29:57.163683
77326,3.742197,14690,10,2.750,2026-06-28 08:29:57.163683
30905,3.742098,14691,11,2.682,2026-06-28 08:29:57.163683
3014,3.742072,14692,243,2.831,2026-06-28 08:29:57.163683
26523,3.742038,14693,42,2.893,2026-06-28 08:29:57.163683
2088,3.742027,14694,3539,2.563,2026-06-28 08:29:57.163683
26950,3.741987,14695,19,2.868,2026-06-28 08:29:57.163683
56620,3.741953,14696,54,2.917,2026-06-28 08:29:57.163683
4561,3.741927,14697,207,2.838,2026-06-28 08:29:57.163683
86033,3.741927,14698,6,2.667,2026-06-28 08:29:57.163683
6799,3.741780,14699,17,2.824,2026-06-28 08:29:57.163683
56474,3.741761,14700,21,2.905,2026-06-28 08:29:57.163683
26323,3.741585,14701,30,2.933,2026-06-28 08:29:57.163683
4281,3.741510,14702,58,2.905,2026-06-28 08:29:57.163683
97665,3.741350,14703,21,2.881,2026-06-28 08:29:57.163683
97950,3.741339,14704,109,2.890,2026-06-28 08:29:57.163683
4549,3.741227,14705,38,2.947,2026-06-28 08:29:57.163683
60768,3.741157,14706,12,2.750,2026-06-28 08:29:57.163683
71876,3.741083,14707,133,2.880,2026-06-28 08:29:57.163683
81930,3.740904,14708,5,2.700,2026-06-28 08:29:57.163683
518,3.740864,14709,1222,2.694,2026-06-28 08:29:57.163683
27874,3.740814,14710,31,2.903,2026-06-28 08:29:57.163683
6355,3.740769,14711,49,2.878,2026-06-28 08:29:57.163683
1668,3.740755,14712,290,2.831,2026-06-28 08:29:57.163683
6396,3.740719,14713,96,2.911,2026-06-28 08:29:57.163683
109675,3.740704,14714,9,2.778,2026-06-28 08:29:57.163683
85985,3.740654,14715,5,2.900,2026-06-28 08:29:57.163683
463,3.740630,14716,410,2.800,2026-06-28 08:29:57.163683
74154,3.740627,14717,268,2.823,2026-06-28 08:29:57.163683
35843,3.740562,14718,9,2.722,2026-06-28 08:29:57.163683
6318,3.740462,14719,132,2.886,2026-06-28 08:29:57.163683
8706,3.740418,14720,12,2.792,2026-06-28 08:29:57.163683
3474,3.740263,14721,99,2.884,2026-06-28 08:29:57.163683
5674,3.740198,14722,26,2.846,2026-06-28 08:29:57.163683
7284,3.740127,14723,124,2.863,2026-06-28 08:29:57.163683
82726,3.739971,14724,11,2.773,2026-06-28 08:29:57.163683
35906,3.739825,14725,6,2.667,2026-06-28 08:29:57.163683
77835,3.739807,14726,6,2.583,2026-06-28 08:29:57.163683
80086,3.739765,14727,7,2.571,2026-06-28 08:29:57.163683
40817,3.739652,14728,62,2.911,2026-06-28 08:29:57.163683
26933,3.739595,14729,6,2.667,2026-06-28 08:29:57.163683
80456,3.739574,14730,7,2.643,2026-06-28 08:29:57.163683
46430,3.739446,14731,61,2.869,2026-06-28 08:29:57.163683
89747,3.739409,14732,7,2.571,2026-06-28 08:29:57.163683
8483,3.739384,14733,32,2.875,2026-06-28 08:29:57.163683
96007,3.739211,14734,7,2.500,2026-06-28 08:29:57.163683
7268,3.739149,14735,22,2.909,2026-06-28 08:29:57.163683
4528,3.738886,14736,54,2.907,2026-06-28 08:29:57.163683
98799,3.738853,14737,8,2.688,2026-06-28 08:29:57.163683
59842,3.738789,14738,12,2.750,2026-06-28 08:29:57.163683
69187,3.738731,14739,13,2.731,2026-06-28 08:29:57.163683
5019,3.738700,14740,18,2.806,2026-06-28 08:29:57.163683
99371,3.738634,14741,12,2.708,2026-06-28 08:29:57.163683
9009,3.738617,14742,7,2.714,2026-06-28 08:29:57.163683
6523,3.738588,14743,336,2.810,2026-06-28 08:29:57.163683
5273,3.738519,14744,30,2.917,2026-06-28 08:29:57.163683
106870,3.738510,14745,14,2.786,2026-06-28 08:29:57.163683
31040,3.738399,14746,10,2.750,2026-06-28 08:29:57.163683
104312,3.738324,14747,95,2.847,2026-06-28 08:29:57.163683
74161,3.738278,14748,7,2.571,2026-06-28 08:29:57.163683
6012,3.738126,14749,418,2.782,2026-06-28 08:29:57.163683
79794,3.738097,14750,11,2.818,2026-06-28 08:29:57.163683
90730,3.738019,14751,12,2.750,2026-06-28 08:29:57.163683
5901,3.737876,14752,181,2.845,2026-06-28 08:29:57.163683
90460,3.737854,14753,8,2.750,2026-06-28 08:29:57.163683
67949,3.737827,14754,22,2.841,2026-06-28 08:29:57.163683
79868,3.737796,14755,45,2.900,2026-06-28 08:29:57.163683
90421,3.737789,14756,21,2.857,2026-06-28 08:29:57.163683
53352,3.737678,14757,34,2.897,2026-06-28 08:29:57.163683
1550,3.737642,14758,686,2.759,2026-06-28 08:29:57.163683
8702,3.737558,14759,41,2.841,2026-06-28 08:29:57.163683
70843,3.737544,14760,7,2.643,2026-06-28 08:29:57.163683
103308,3.737537,14761,5,2.700,2026-06-28 08:29:57.163683
6674,3.737513,14762,8,2.625,2026-06-28 08:29:57.163683
32109,3.737504,14763,21,2.857,2026-06-28 08:29:57.163683
85305,3.737181,14764,22,2.864,2026-06-28 08:29:57.163683
4744,3.737136,14765,1830,2.592,2026-06-28 08:29:57.163683
89794,3.737096,14766,7,2.643,2026-06-28 08:29:57.163683
86495,3.736915,14767,5,2.300,2026-06-28 08:29:57.163683
55261,3.736901,14768,402,2.780,2026-06-28 08:29:57.163683
61048,3.736892,14769,10,2.750,2026-06-28 08:29:57.163683
40597,3.736849,14770,17,2.824,2026-06-28 08:29:57.163683
7400,3.736824,14771,14,2.857,2026-06-28 08:29:57.163683
2241,3.736782,14772,687,2.733,2026-06-28 08:29:57.163683
27708,3.736511,14773,32,2.813,2026-06-28 08:29:57.163683
1647,3.736459,14774,677,2.751,2026-06-28 08:29:57.163683
90104,3.736362,14775,9,2.833,2026-06-28 08:29:57.163683
27450,3.736327,14776,94,2.926,2026-06-28 08:29:57.163683
94011,3.736248,14777,6,2.667,2026-06-28 08:29:57.163683
72265,3.736223,14778,7,2.571,2026-06-28 08:29:57.163683
109074,3.736002,14779,7,2.571,2026-06-28 08:29:57.163683
76722,3.735960,14780,7,2.643,2026-06-28 08:29:57.163683
6018,3.735788,14781,14,2.821,2026-06-28 08:29:57.163683
53963,3.735590,14782,5,2.700,2026-06-28 08:29:57.163683
83295,3.735505,14783,5,2.700,2026-06-28 08:29:57.163683
2233,3.735396,14784,53,2.868,2026-06-28 08:29:57.163683
78772,3.735352,14785,884,2.671,2026-06-28 08:29:57.163683
2169,3.735082,14786,1089,2.705,2026-06-28 08:29:57.163683
5913,3.734937,14787,50,2.890,2026-06-28 08:29:57.163683
3025,3.734849,14788,57,2.868,2026-06-28 08:29:57.163683
45639,3.734842,14789,9,2.778,2026-06-28 08:29:57.163683
873,3.734834,14790,41,2.963,2026-06-28 08:29:57.163683
87096,3.734668,14791,6,2.583,2026-06-28 08:29:57.163683
102286,3.734618,14792,15,2.767,2026-06-28 08:29:57.163683
32017,3.734612,14793,693,2.709,2026-06-28 08:29:57.163683
92106,3.734543,14794,8,2.750,2026-06-28 08:29:57.163683
4959,3.734508,14795,158,2.873,2026-06-28 08:29:57.163683
5409,3.734464,14796,160,2.834,2026-06-28 08:29:57.163683
114563,3.734425,14797,5,2.300,2026-06-28 08:29:57.163683
688,3.734379,14798,2963,2.600,2026-06-28 08:29:57.163683
2122,3.734257,14799,2398,2.597,2026-06-28 08:29:57.163683
91626,3.734241,14800,30,2.850,2026-06-28 08:29:57.163683
44155,3.734201,14801,19,2.842,2026-06-28 08:29:57.163683
4593,3.734187,14802,277,2.827,2026-06-28 08:29:57.163683
58418,3.733985,14803,109,2.890,2026-06-28 08:29:57.163683
78000,3.733857,14804,5,2.700,2026-06-28 08:29:57.163683
72628,3.733675,14805,12,2.833,2026-06-28 08:29:57.163683
6096,3.733389,14806,49,2.847,2026-06-28 08:29:57.163683
110322,3.733377,14807,38,2.882,2026-06-28 08:29:57.163683
58881,3.733271,14808,20,2.850,2026-06-28 08:29:57.163683
5149,3.733244,14809,19,2.816,2026-06-28 08:29:57.163683
83842,3.733196,14810,8,2.688,2026-06-28 08:29:57.163683
75436,3.733107,14811,17,2.824,2026-06-28 08:29:57.163683
69552,3.733063,14812,27,2.852,2026-06-28 08:29:57.163683
4089,3.732967,14813,511,2.769,2026-06-28 08:29:57.163683
86795,3.732945,14814,7,2.714,2026-06-28 08:29:57.163683
32442,3.732862,14815,53,2.877,2026-06-28 08:29:57.163683
4288,3.732535,14816,63,2.889,2026-06-28 08:29:57.163683
6845,3.732402,14817,28,2.875,2026-06-28 08:29:57.163683
5559,3.732362,14818,55,2.882,2026-06-28 08:29:57.163683
33737,3.732322,14819,16,2.844,2026-06-28 08:29:57.163683
129937,3.732276,14820,12,2.667,2026-06-28 08:29:57.163683
94218,3.732174,14821,5,2.500,2026-06-28 08:29:57.163683
2656,3.732125,14822,362,2.773,2026-06-28 08:29:57.163683
92768,3.732091,14823,29,2.966,2026-06-28 08:29:57.163683
